2013-04-05,1.2944
2013-04-04,1.2818
2013-04-03,1.2828
2013-04-02,1.2840
2013-03-28,1.2805
2013-03-27,1.2768
2013-03-26,1.2861
2013-03-25,1.2935
2013-03-22,1.2948
2013-03-21,1.2910
2013-03-20,1.2945
2013-03-19,1.2944
2013-03-18,1.2929
2013-03-15,1.3086
2013-03-14,1.2937
2013-03-13,1.2981
2013-03-12,1.3053
2013-03-11,1.2994
2013-03-08,1.3090
2013-03-07,1.3010
2013-03-06,1.3035
2013-03-05,1.3034
2013-03-04,1.3007
2013-03-01,1.3000
2013-02-28,1.3129
2013-02-27,1.3097
2013-02-26,1.3077
2013-02-25,1.3304
2013-02-22,1.3186
2013-02-21,1.3186
2013-02-20,1.3370
2013-02-19,1.3349
2013-02-18,1.3352
2013-02-15,1.3325
2013-02-14,1.3327
2013-02-13,1.3480
2013-02-12,1.3438
2013-02-11,1.3391
2013-02-08,1.3374
2013-02-07,1.3546
2013-02-06,1.3517
2013-02-05,1.3537
2013-02-04,1.3552
2013-02-01,1.3644
2013-01-31,1.3550
2013-01-30,1.3541
2013-01-29,1.3433
2013-01-28,1.3444
2013-01-25,1.3469
2013-01-24,1.3349
2013-01-23,1.3330
2013-01-22,1.3317
2013-01-21,1.3323
2013-01-18,1.3324
2013-01-17,1.3368
2013-01-16,1.3277
2013-01-15,1.3327
2013-01-14,1.3341
2013-01-11,1.3274
2013-01-10,1.3113
2013-01-09,1.3056
2013-01-08,1.3086
2013-01-07,1.3039
2013-01-04,1.3012
2013-01-03,1.3102
2013-01-02,1.3262
